+5.0000000E-02,+7.5159612E+00,-5.7301162E+01
+5.5950000E-02,+6.1982414E+00,-6.3192180E+01
+6.1900000E-02,+4.8554250E+00,-6.8773934E+01
+6.7850000E-02,+3.5059628E+00,-7.3924696E+01
+7.3800000E-02,+2.1653472E+00,-7.8208597E+01
+7.9750000E-02,+8.4922989E-01,-7.8461191E+01
+8.5700000E-02,+4.6830963E-01,+7.2449138E+01
+9.1650000E-02,+1.7091521E+00,+7.8582061E+01
+9.7600000E-02,+2.9153572E+00,+7.5328290E+01
+1.0355000E-01,+4.0721710E+00,+7.1155790E+01
+1.0950000E-01,+5.1745666E+00,+6.6768680E+01
+1.1545000E-01,+6.2192389E+00,+6.2339304E+01
+1.2140000E-01,+7.2040461E+00,+5.7925296E+01
+1.2735000E-01,+8.1277297E+00,+5.3546254E+01
+1.3330000E-01,+8.9896079E+00,+4.9205388E+01
+1.3925000E-01,+9.7892328E+00,+4.4897604E+01
+1.4520000E-01,+1.0526055E+01,+4.0613331E+01
+1.5115000E-01,+1.1199142E+01,+3.6340774E+01
+1.5710000E-01,+1.1806989E+01,+3.2067401E+01
+1.6305000E-01,+1.2347438E+01,+2.7780955E+01
+1.6900000E-01,+1.2817697E+01,+2.3470063E+01
+1.7495000E-01,+1.3214464E+01,+1.9124439E+01
+1.8090000E-01,+1.3534085E+01,+1.4734668E+01
+1.8685000E-01,+1.3772717E+01,+1.0291559E+01
+1.9280000E-01,+1.3926405E+01,+5.7851286E+00
+1.9875000E-01,+1.3991002E+01,+1.2033460E+00
+2.0470000E-01,+1.3961882E+01,-3.4690435E+00
+2.1065000E-01,+1.3833464E+01,-8.2512427E+00
+2.1660000E-01,+1.3598635E+01,-1.3166231E+01
+2.2255000E-01,+1.3248294E+01,-1.8239356E+01
+2.2850000E-01,+1.2771233E+01,-2.3495567E+01
+2.3445000E-01,+1.2154610E+01,-2.8955369E+01
+2.4040000E-01,+1.1385128E+01,-3.4629718E+01
+2.4635000E-01,+1.0450906E+01,-4.0513682E+01
+2.5230000E-01,+9.3438103E+00,-4.6577562E+01
+2.5825000E-01,+8.0619419E+00,-5.2750701E+01
+2.6420000E-01,+6.6119309E+00,-5.8882418E+01
+2.7015000E-01,+5.0109250E+00,-6.4619749E+01
+2.7610000E-01,+3.2894769E+00,-6.8876145E+01
+2.8205000E-01,+1.5111702E+00,-6.5469996E+01
+2.8800000E-01,+6.8913085E-01,+3.8565103E+01
+2.9395000E-01,+2.3936062E+00,+6.6860217E+01
+2.9990000E-01,+4.2014391E+00,+6.4579639E+01
+3.0585000E-01,+5.9291624E+00,+5.9033054E+01
+3.1180000E-01,+7.5242640E+00,+5.2604105E+01
+3.1775000E-01,+8.9508799E+00,+4.5913723E+01
+3.2370000E-01,+1.0185466E+01,+3.9215221E+01
+3.2965000E-01,+1.1216517E+01,+3.2640338E+01
+3.3560000E-01,+1.2043751E+01,+2.6264908E+01
+3.4155000E-01,+1.2676208E+01,+2.0130514E+01
+3.4750000E-01,+1.3129407E+01,+1.4253075E+01
+3.5345000E-01,+1.3422052E+01,+8.6279003E+00
+3.5940000E-01,+1.3572882E+01,+3.2347509E+00
+3.6535000E-01,+1.3598315E+01,-1.9560119E+00
+3.7130000E-01,+1.3511277E+01,-6.9766260E+00
+3.7725000E-01,+1.3321292E+01,-1.1855755E+01
+3.8320000E-01,+1.3035521E+01,-1.6614379E+01
+3.8915000E-01,+1.2660158E+01,-2.1264658E+01
+3.9510000E-01,+1.2201609E+01,-2.5811756E+01
+4.0105000E-01,+1.1666995E+01,-3.0257715E+01
+4.0700000E-01,+1.1063869E+01,-3.4605867E+01
+4.1295000E-01,+1.0399363E+01,-3.8864055E+01
+4.1890000E-01,+9.6791699E+00,-4.3045160E+01
+4.2485000E-01,+8.9068684E+00,-4.7164010E+01
+4.3080000E-01,+8.0839336E+00,-5.1230489E+01
+4.3675000E-01,+7.2105044E+00,-5.5238996E+01
+4.4270000E-01,+6.2866882E+00,-5.9153285E+01
+4.4865000E-01,+5.3139931E+00,-6.2881097E+01
+4.5460000E-01,+4.2965261E+00,-6.6217575E+01
+4.6055000E-01,+3.2420216E+00,-6.8676571E+01
+4.6650000E-01,+2.1645386E+00,-6.8804778E+01
+4.7245000E-01,+1.1057955E+00,-5.9572369E+01
+4.7840000E-01,+5.4118452E-01,+1.5402804E+01
+4.8435000E-01,+1.4136595E+00,+6.1568485E+01
+4.9030000E-01,+2.5277177E+00,+6.6308897E+01
+4.9625000E-01,+3.6707786E+00,+6.5040099E+01
+5.0220000E-01,+4.8186909E+00,+6.1887757E+01
+5.0815000E-01,+5.9600574E+00,+5.7821642E+01
+5.1410000E-01,+7.0827668E+00,+5.3166169E+01
+5.2005000E-01,+8.1708729E+00,+4.8053930E+01
+5.2600000E-01,+9.2037861E+00,+4.2551036E+01
+5.3195000E-01,+1.0156672E+01,+3.6700501E+01
+5.3790000E-01,+1.1001659E+01,+3.0538690E+01
+5.4385000E-01,+1.1709527E+01,+2.4101446E+01
+5.4980000E-01,+1.2251614E+01,+1.7426145E+01
+5.5575000E-01,+1.2601717E+01,+1.0552463E+01
+5.6170000E-01,+1.2737882E+01,+3.5231491E+00
+5.6765000E-01,+1.2644007E+01,-3.6144989E+00
+5.7360000E-01,+1.2311238E+01,-1.0806000E+01
