+5.0000000E-02,+3.1572784E+01,-8.9409014E+01
+5.5950000E-02,+2.4548545E+01,-8.9190291E+01
+6.1900000E-02,+1.8410930E+01,-8.8857141E+01
+6.7850000E-02,+1.2893285E+01,-8.8280218E+01
+7.3800000E-02,+7.8096824E+00,-8.7013068E+01
+7.9750000E-02,+3.0335337E+00,-8.1879260E+01
+8.5700000E-02,+1.6715615E+00,+7.4264888E+01
+9.1650000E-02,+6.1458514E+00,+8.5490354E+01
+9.7600000E-02,+1.0642485E+01,+8.7198136E+01
+1.0355000E-01,+1.5203128E+01,+8.7865713E+01
+1.0950000E-01,+1.9901143E+01,+8.8206523E+01
+1.1545000E-01,+2.4818942E+01,+8.8402701E+01
+1.2140000E-01,+3.0053034E+01,+8.8522641E+01
+1.2735000E-01,+3.5722411E+01,+8.8597834E+01
+1.3330000E-01,+4.1980756E+01,+8.8644272E+01
+1.3925000E-01,+4.9035080E+01,+8.8669867E+01
+1.4520000E-01,+5.7175801E+01,+8.8677267E+01
+1.5115000E-01,+6.6828158E+01,+8.8664743E+01
+1.5710000E-01,+7.8645684E+01,+8.8625864E+01
+1.6305000E-01,+9.3692931E+01,+8.8547750E+01
+1.6900000E-01,+1.1383625E+02,+8.8406645E+01
+1.7495000E-01,+1.4268434E+02,+8.8156681E+01
+1.8090000E-01,+1.8825718E+02,+8.7697445E+01
+1.8685000E-01,+2.7271702E+02,+8.6754781E+01
+1.9280000E-01,+4.8795144E+02,+8.4195296E+01
+1.9875000E-01,+2.1422223E+03,+6.3016300E+01
+2.0470000E-01,+7.9733499E+02,-7.9870235E+01
+2.1065000E-01,+3.3868092E+02,-8.5467734E+01
+2.1660000E-01,+2.1036963E+02,-8.6980118E+01
+2.2255000E-01,+1.4931502E+02,-8.7659004E+01
+2.2850000E-01,+1.1306319E+02,-8.8014754E+01
+2.3445000E-01,+8.8640106E+01,-8.8192060E+01
+2.4040000E-01,+7.0747824E+01,-8.8237271E+01
+2.4635000E-01,+5.6813899E+01,-8.8156608E+01
+2.5230000E-01,+4.5431597E+01,-8.7929081E+01
+2.5825000E-01,+3.5758876E+01,-8.7498928E+01
+2.6420000E-01,+2.7252501E+01,-8.6739711E+01
+2.7015000E-01,+1.9538650E+01,-8.5332559E+01
+2.7610000E-01,+1.2350776E+01,-8.2234079E+01
+2.8205000E-01,+5.5617913E+00,-7.1313583E+01
+2.8800000E-01,+2.5317527E+00,+4.0337987E+01
+2.9395000E-01,+8.9432198E+00,+7.6289075E+01
+2.9990000E-01,+1.6276702E+01,+8.1636935E+01
+3.0585000E-01,+2.4305453E+01,+8.3620297E+01
+3.1180000E-01,+3.3350157E+01,+8.4547952E+01
+3.1775000E-01,+4.3915679E+01,+8.4961202E+01
+3.2370000E-01,+5.6791249E+01,+8.5025975E+01
+3.2965000E-01,+7.3297568E+01,+8.4770592E+01
+3.3560000E-01,+9.5855588E+01,+8.4128830E+01
+3.4155000E-01,+1.2947485E+02,+8.2896165E+01
+3.4750000E-01,+1.8649724E+02,+8.0518712E+01
+3.5345000E-01,+3.0719128E+02,+7.5106261E+01
+3.5940000E-01,+7.0773150E+02,+5.5202629E+01
+3.6535000E-01,+9.3407926E+02,-4.2680222E+01
+3.7130000E-01,+3.7396637E+02,-7.3114180E+01
+3.7725000E-01,+2.2488884E+02,-7.9951274E+01
+3.8320000E-01,+1.5948643E+02,-8.2790513E+01
+3.8915000E-01,+1.2254864E+02,-8.4279427E+01
+3.9510000E-01,+9.8553304E+01,-8.5140422E+01
+4.0105000E-01,+8.1509974E+01,-8.5652687E+01
+4.0700000E-01,+6.8620701E+01,-8.5950174E+01
+4.1295000E-01,+5.8398844E+01,-8.6106770E+01
+4.1890000E-01,+4.9976892E+01,-8.6165064E+01
+4.2485000E-01,+4.2811694E+01,-8.6145975E+01
+4.3080000E-01,+3.6544822E+01,-8.6050481E+01
+4.3675000E-01,+3.0930560E+01,-8.5856851E+01
+4.4270000E-01,+2.5795726E+01,-8.5512531E+01
+4.4865000E-01,+2.1015478E+01,-8.4914084E+01
+4.5460000E-01,+1.6497998E+01,-8.3853190E+01
+4.6055000E-01,+1.2175844E+01,-8.1847577E+01
+4.6650000E-01,+8.0090645E+00,-7.7452285E+01
+4.7245000E-01,+4.0605299E+00,-6.3646077E+01
+4.7840000E-01,+1.9865970E+00,+1.5948638E+01
+4.8435000E-01,+5.2261280E+00,+6.6782111E+01
+4.9030000E-01,+9.4838623E+00,+7.6248937E+01
+4.9625000E-01,+1.4094924E+01,+7.9781520E+01
+5.0220000E-01,+1.9115091E+01,+8.1523360E+01
+5.0815000E-01,+2.4697241E+01,+8.2457060E+01
+5.1410000E-01,+3.1072436E+01,+8.2906970E+01
+5.2005000E-01,+3.8586894E+01,+8.2983253E+01
+5.2600000E-01,+4.7785170E+01,+8.2694057E+01
+5.3195000E-01,+5.9584247E+01,+8.1965423E+01
+5.3790000E-01,+7.5666471E+01,+8.0605659E+01
+5.4385000E-01,+9.9479689E+01,+7.8174236E+01
+5.4980000E-01,+1.3922107E+02,+7.3548007E+01
+5.5575000E-01,+2.1836314E+02,+6.3131066E+01
+5.6170000E-01,+3.9293671E+02,+3.1741507E+01
+5.6765000E-01,+3.6609461E+02,-3.1725022E+01
+5.7360000E-01,+1.9863180E+02,-5.9413671E+01
+5.7955000E-01,+1.2479671E+02,-6.8723951E+01
+5.8550000E-01,+8.6929557E+01,-7.2741663E+01
+5.9145000E-01,+6.3798197E+01,-7.4558386E+01
+5.9740000E-01,+4.7888579E+01,-7.5077747E+01
+6.0335000E-01,+3.6000221E+01,-7.4494522E+01
+6.0930000E-01,+2.6571493E+01,-7.2552504E+01
+6.1525000E-01,+1.8788300E+01,-6.8307029E+01
+6.2120000E-01,+1.2297158E+01,-5.8932384E+01
+6.2715000E-01,+7.4061395E+00,-3.5151026E+01
+6.3310000E-01,+6.2067289E+00,+1.4582694E+01
+6.3905000E-01,+9.3985838E+00,+4.9074056E+01
+6.4500000E-01,+1.4054274E+01,+6.2571648E+01
+6.5095000E-01,+1.9097012E+01,+6.8718162E+01
+6.5690000E-01,+2.4367225E+01,+7.2054229E+01
+6.6285000E-01,+2.9922350E+01,+7.4105285E+01
+6.6880000E-01,+3.5912608E+01,+7.5472745E+01
+6.7475000E-01,+4.2563114E+01,+7.6401193E+01
+6.8070000E-01,+5.0184092E+01,+7.6965300E+01
+6.8665000E-01,+5.9202929E+01,+7.7142788E+01
+6.9260000E-01,+7.0230665E+01,+7.6840504E+01
+6.9855000E-01,+8.4190025E+01,+7.5887924E+01
+7.0450000E-01,+1.0255766E+02,+7.3991307E+01
+7.1045000E-01,+1.2781612E+02,+7.0617025E+01
+7.1640000E-01,+1.6418862E+02,+6.4717602E+01
+7.2235000E-01,+2.1772941E+02,+5.4121581E+01
+7.2830000E-01,+2.8659882E+02,+3.4836156E+01
+7.3425000E-01,+3.1895331E+02,+5.3615845E+00
+7.4020000E-01,+2.6643996E+02,-2.2033688E+01
+7.4615000E-01,+1.9779532E+02,-3.8351314E+01
+7.5210000E-01,+1.4814200E+02,-4.6744762E+01
+7.5805000E-01,+1.1450452E+02,-5.0684403E+01
+7.6400000E-01,+9.0966179E+01,-5.1836875E+01
+7.6995000E-01,+7.3826478E+01,-5.0874008E+01
+7.7590000E-01,+6.1019566E+01,-4.7976449E+01
+7.8185000E-01,+5.1439517E+01,-4.3079798E+01
+7.8780000E-01,+4.4564005E+01,-3.6079450E+01
+7.9375000E-01,+4.0233558E+01,-2.7133806E+01
+7.9970000E-01,+3.8451350E+01,-1.7022537E+01
+8.0565000E-01,+3.9160628E+01,-7.1643900E+00
+8.1160000E-01,+4.2103145E+01,+9.9396982E-01
