+5.0000001E-02,+1.8312867E-05
+5.2477341E-02,+1.9215788E-05
+5.5077430E-02,+2.0162755E-05
+5.5955958E-02,+2.0482554E-05
+5.7806343E-02,+2.1155847E-05
+6.0670465E-02,+2.2197226E-05
+6.1911911E-02,+2.2648306E-05
+6.3676499E-02,+2.3289142E-05
+6.6831470E-02,+2.4433935E-05
+6.7867868E-02,+2.4809713E-05
+7.0142753E-02,+2.5634034E-05
+7.3618107E-02,+2.6891963E-05
+7.3823825E-02,+2.6966371E-05
+7.7265650E-02,+2.8210336E-05
+7.9779781E-02,+2.9117875E-05
+8.1093922E-02,+2.9591856E-05
+8.5111871E-02,+3.1039319E-05
+8.5735738E-02,+3.1263829E-05
+8.9328900E-02,+3.2555607E-05
+9.1691695E-02,+3.3403834E-05
+9.3754865E-02,+3.4143686E-05
+9.7647645E-02,+3.5537505E-05
+9.8400123E-02,+3.5806599E-05
+1.0327554E-01,+3.7547474E-05
+1.0360360E-01,+3.7664449E-05
+1.0839251E-01,+3.9369494E-05
+1.0955956E-01,+3.9784289E-05
+1.1376303E-01,+4.1275900E-05
+1.1551552E-01,+4.1896648E-05
+1.1939962E-01,+4.3269989E-05
+1.2147147E-01,+4.4001150E-05
+1.2531550E-01,+4.5355071E-05
+1.2742743E-01,+4.6097430E-05
+1.3152449E-01,+4.7534486E-05
+1.3338338E-01,+4.8185128E-05
+1.3804111E-01,+4.9811555E-05
+1.3933934E-01,+5.0263887E-05
+1.4488061E-01,+5.2189578E-05
+1.4529529E-01,+5.2333358E-05
+1.5125126E-01,+5.4393196E-05
+1.5205899E-01,+5.4671789E-05
+1.5720721E-01,+5.6443067E-05
+1.5959305E-01,+5.7261332E-05
+1.6316317E-01,+5.8482641E-05
+1.6750038E-01,+5.9961218E-05
+1.6911912E-01,+6.0511589E-05
+1.7507507E-01,+6.2529594E-05
+1.7579949E-01,+6.2774285E-05
+1.8103103E-01,+6.4536354E-05
+1.8450980E-01,+6.5703141E-05
+1.8698698E-01,+6.6531560E-05
+1.9294295E-01,+6.8514913E-05
+1.9365168E-01,+6.8750123E-05
+1.9889890E-01,+7.0486130E-05
+2.0324650E-01,+7.1917217E-05
+2.0485486E-01,+7.2444927E-05
+2.1081081E-01,+7.4391035E-05
+2.1331674E-01,+7.5205986E-05
+2.1676676E-01,+7.6324184E-05
+2.2272272E-01,+7.8244113E-05
+2.2388591E-01,+7.8617508E-05
+2.2867867E-01,+8.0150581E-05
+2.3463464E-01,+8.2043342E-05
+2.3497875E-01,+8.2152270E-05
+2.4059059E-01,+8.3922154E-05
+2.4654655E-01,+8.5786807E-05
+2.4662121E-01,+8.5810090E-05
+2.5250250E-01,+8.7637069E-05
+2.5845847E-01,+8.9472735E-05
+2.5884050E-01,+8.9589987E-05
+2.6441440E-01,+9.1293608E-05
+2.7037036E-01,+9.3099487E-05
+2.7166525E-01,+9.3490096E-05
+2.7632633E-01,+9.4890187E-05
+2.8228229E-01,+9.6665543E-05
+2.8512540E-01,+9.7507553E-05
+2.8823823E-01,+9.8425371E-05
+2.9419419E-01,+1.0016951E-04
+2.9925248E-01,+1.0163835E-04
+3.0015016E-01,+1.0189782E-04
+3.0610612E-01,+1.0361015E-04
+3.1206205E-01,+1.0530636E-04
+3.1407949E-01,+1.0587723E-04
+3.1801802E-01,+1.0698633E-04
+3.2397398E-01,+1.0864993E-04
+3.2964113E-01,+1.1021757E-04
+3.2992992E-01,+1.1029706E-04
+3.3588588E-01,+1.1192759E-04
+3.4184185E-01,+1.1354146E-04
+3.4597382E-01,+1.1465123E-04
+3.4779781E-01,+1.1513854E-04
+3.5375375E-01,+1.1671879E-04
+3.5970971E-01,+1.1828210E-04
+3.6311573E-01,+1.1916848E-04
+3.6566567E-01,+1.1982842E-04
+3.7162161E-01,+1.2135770E-04
+3.7757757E-01,+1.2286987E-04
+3.8110697E-01,+1.2375785E-04
+3.8353354E-01,+1.2436489E-04
+3.8948950E-01,+1.2584272E-04
+3.9544544E-01,+1.2730334E-04
+3.9998963E-01,+1.2840614E-04
+4.0140140E-01,+1.2874672E-04
+4.0735736E-01,+1.3017283E-04
+4.1331330E-01,+1.3158168E-04
+4.1926926E-01,+1.3297326E-04
+4.1980785E-01,+1.3309823E-04
+4.2522523E-01,+1.3434756E-04
+4.3118119E-01,+1.3570460E-04
+4.3713713E-01,+1.3704438E-04
+4.4060802E-01,+1.3781720E-04
+4.4309309E-01,+1.3836693E-04
+4.4904906E-01,+1.3967228E-04
+4.5500502E-01,+1.4096044E-04
+4.6096095E-01,+1.4223148E-04
+4.6243876E-01,+1.4254420E-04
+4.6691692E-01,+1.4348542E-04
+4.7287288E-01,+1.4472230E-04
+4.7882882E-01,+1.4594221E-04
+4.8478478E-01,+1.4714515E-04
+4.8535115E-01,+1.4725866E-04
+4.9074075E-01,+1.4833122E-04
+4.9669671E-01,+1.4950048E-04
+5.0265265E-01,+1.5065300E-04
+5.0860858E-01,+1.5178884E-04
+5.0939876E-01,+1.5193829E-04
+5.1456457E-01,+1.5290811E-04
+5.2052051E-01,+1.5401086E-04
+5.2647650E-01,+1.5509721E-04
+5.3243244E-01,+1.5616723E-04
+5.3463787E-01,+1.5655933E-04
+5.3838837E-01,+1.5722102E-04
+5.4434437E-01,+1.5825867E-04
+5.5030030E-01,+1.5928029E-04
+5.5625623E-01,+1.6028597E-04
+5.6112748E-01,+1.6109673E-04
+5.6221223E-01,+1.6127584E-04
+5.6816816E-01,+1.6225000E-04
+5.7412410E-01,+1.6320856E-04
+5.8008009E-01,+1.6415164E-04
+5.8603603E-01,+1.6507936E-04
+5.8892959E-01,+1.6552456E-04
+5.9199202E-01,+1.6599183E-04
+5.9794796E-01,+1.6688919E-04
+6.0390389E-01,+1.6777156E-04
+6.0985988E-01,+1.6863906E-04
+6.1581582E-01,+1.6949182E-04
+6.1810917E-01,+1.6981627E-04
+6.2177175E-01,+1.7032996E-04
+6.2772775E-01,+1.7115365E-04
+6.3368368E-01,+1.7196298E-04
+6.3963962E-01,+1.7275813E-04
+6.4559561E-01,+1.7353919E-04
+6.4873457E-01,+1.7394523E-04
+6.5155154E-01,+1.7430633E-04
+6.5750748E-01,+1.7505969E-04
+6.6346347E-01,+1.7579939E-04
+6.6941941E-01,+1.7652557E-04
+6.7537540E-01,+1.7723840E-04
+6.8087733E-01,+1.7788514E-04
+6.8133134E-01,+1.7793801E-04
+6.8728727E-01,+1.7862454E-04
+6.9324327E-01,+1.7929813E-04
+6.9919920E-01,+1.7995894E-04
+7.0515513E-01,+1.8060709E-04
+7.1111113E-01,+1.8124277E-04
+7.1461266E-01,+1.8161070E-04
+7.1706706E-01,+1.8186607E-04
+7.2302300E-01,+1.8247718E-04
+7.2897899E-01,+1.8307620E-04
+7.3493493E-01,+1.8366333E-04
+7.4089092E-01,+1.8423870E-04
+7.4684685E-01,+1.8480243E-04
+7.5001943E-01,+1.8509802E-04
+7.5280279E-01,+1.8535469E-04
+7.5875878E-01,+1.8589561E-04
+7.6471472E-01,+1.8642536E-04
+7.7067065E-01,+1.8694406E-04
+7.7662665E-01,+1.8745186E-04
+7.8258258E-01,+1.8794891E-04
+7.8718054E-01,+1.8832537E-04
+7.8853852E-01,+1.8843536E-04
+7.9449451E-01,+1.8891135E-04
+8.0045044E-01,+1.8937701E-04
+8.0640638E-01,+1.8983248E-04
+8.1236237E-01,+1.9027792E-04
+8.1831831E-01,+1.9071346E-04
+8.2427430E-01,+1.9113925E-04
+8.2618290E-01,+1.9127365E-04
+8.3023024E-01,+1.9155542E-04
+8.3618617E-01,+1.9196210E-04
+8.4214216E-01,+1.9235944E-04
+8.4809810E-01,+1.9274757E-04
+8.5405403E-01,+1.9312663E-04
+8.6001003E-01,+1.9349674E-04
+8.6596596E-01,+1.9385807E-04
+8.6711764E-01,+1.9392693E-04
+8.7192190E-01,+1.9421072E-04
+8.7787789E-01,+1.9455481E-04
+8.8383383E-01,+1.9489053E-04
+8.8978976E-01,+1.9521794E-04
+8.9574575E-01,+1.9553721E-04
+9.0170169E-01,+1.9584845E-04
+9.0765768E-01,+1.9615180E-04
+9.1008061E-01,+1.9627297E-04
+9.1361362E-01,+1.9644738E-04
+9.1956955E-01,+1.9673530E-04
+9.2552555E-01,+1.9701570E-04
+9.3148148E-01,+1.9728870E-04
+9.3743742E-01,+1.9755440E-04
+9.4339341E-01,+1.9781294E-04
+9.4934934E-01,+1.9806444E-04
+9.5517224E-01,+1.9830362E-04
+9.5530528E-01,+1.9830900E-04
+9.6126127E-01,+1.9854675E-04
+9.6721721E-01,+1.9877781E-04
+9.7317320E-01,+1.9900226E-04
+9.7912914E-01,+1.9922025E-04
+9.8508507E-01,+1.9943186E-04
+9.9104106E-01,+1.9963722E-04
+9.9699700E-01,+1.9983642E-04
+1.0024980E+00,+2.0001504E-04
+1.0029529E+00,+2.0002959E-04
+1.0089089E+00,+2.0021682E-04
+1.0148649E+00,+2.0039821E-04
+1.0208209E+00,+2.0057388E-04
+1.0267768E+00,+2.0074390E-04
+1.0327327E+00,+2.0090841E-04
+1.0386887E+00,+2.0106749E-04
+1.0446446E+00,+2.0122124E-04
+1.0506006E+00,+2.0136975E-04
+1.0521686E+00,+2.0140798E-04
+1.0565566E+00,+2.0151312E-04
+1.0625125E+00,+2.0165145E-04
+1.0684685E+00,+2.0178482E-04
+1.0744244E+00,+2.0191332E-04
+1.0803804E+00,+2.0203706E-04
+1.0863364E+00,+2.0215612E-04
+1.0922923E+00,+2.0227059E-04
+1.0982482E+00,+2.0238056E-04
+1.1042042E+00,+2.0248609E-04
+1.1043003E+00,+2.0248776E-04
+1.1101601E+00,+2.0258730E-04
+1.1161162E+00,+2.0268424E-04
+1.1220721E+00,+2.0277702E-04
+1.1280280E+00,+2.0286570E-04
+1.1339840E+00,+2.0295038E-04
+1.1399399E+00,+2.0303113E-04
+1.1458958E+00,+2.0310802E-04
+1.1518519E+00,+2.0318113E-04
+1.1578078E+00,+2.0325054E-04
+1.1590148E+00,+2.0326416E-04
+1.1637638E+00,+2.0331633E-04
+1.1697197E+00,+2.0337856E-04
+1.1756756E+00,+2.0343730E-04
+1.1816317E+00,+2.0349263E-04
+1.1875876E+00,+2.0354462E-04
+1.1935436E+00,+2.0359333E-04
+1.1994995E+00,+2.0363885E-04
+1.2054554E+00,+2.0368121E-04
+1.2114114E+00,+2.0372051E-04
+1.2164404E+00,+2.0375133E-04
+1.2173674E+00,+2.0375679E-04
+1.2233233E+00,+2.0379013E-04
+1.2292793E+00,+2.0382059E-04
+1.2352352E+00,+2.0384822E-04
+1.2411911E+00,+2.0387310E-04
+1.2471472E+00,+2.0389527E-04
+1.2531031E+00,+2.0391481E-04
+1.2590591E+00,+2.0393175E-04
+1.2650150E+00,+2.0394617E-04
+1.2709709E+00,+2.0395812E-04
+1.2767112E+00,+2.0396736E-04
+1.2769269E+00,+2.0396765E-04
+1.2828829E+00,+2.0397482E-04
+1.2888389E+00,+2.0397968E-04
+1.2947948E+00,+2.0398229E-04
+1.3007507E+00,+2.0398269E-04
+1.3067067E+00,+2.0398095E-04
+1.3126627E+00,+2.0397709E-04
+1.3186187E+00,+2.0397117E-04
+1.3245746E+00,+2.0396325E-04
+1.3305305E+00,+2.0395337E-04
+1.3364865E+00,+2.0394158E-04
+1.3399682E+00,+2.0393383E-04
+1.3424424E+00,+2.0392794E-04
+1.3483984E+00,+2.0391245E-04
+1.3543544E+00,+2.0389519E-04
+1.3603103E+00,+2.0387620E-04
+1.3662663E+00,+2.0385552E-04
+1.3722222E+00,+2.0383320E-04
+1.3781781E+00,+2.0380926E-04
+1.3841342E+00,+2.0378375E-04
+1.3900901E+00,+2.0375673E-04
+1.3960460E+00,+2.0372821E-04
+1.4020020E+00,+2.0369825E-04
+1.4063594E+00,+2.0367543E-04
+1.4079579E+00,+2.0366687E-04
+1.4139140E+00,+2.0363412E-04
+1.4198699E+00,+2.0360004E-04
+1.4258258E+00,+2.0356465E-04
+1.4317818E+00,+2.0352799E-04
+1.4377377E+00,+2.0349010E-04
+1.4436936E+00,+2.0345101E-04
+1.4496497E+00,+2.0341076E-04
+1.4556056E+00,+2.0336939E-04
+1.4615616E+00,+2.0332691E-04
+1.4675175E+00,+2.0328336E-04
+1.4734734E+00,+2.0323879E-04
+1.4760401E+00,+2.0321926E-04
+1.4794295E+00,+2.0319319E-04
+1.4853854E+00,+2.0314664E-04
+1.4913414E+00,+2.0309913E-04
+1.4972973E+00,+2.0305070E-04
+1.5032532E+00,+2.0300140E-04
+1.5092092E+00,+2.0295123E-04
+1.5151652E+00,+2.0290021E-04
+1.5211211E+00,+2.0284840E-04
+1.5270771E+00,+2.0279581E-04
+1.5330330E+00,+2.0274246E-04
+1.5389889E+00,+2.0268837E-04
+1.5449450E+00,+2.0263360E-04
+1.5491732E+00,+2.0259430E-04
+1.5509009E+00,+2.0257814E-04
+1.5568569E+00,+2.0252202E-04
+1.5628128E+00,+2.0246528E-04
+1.5687687E+00,+2.0240791E-04
+1.5747247E+00,+2.0234997E-04
+1.5806807E+00,+2.0229146E-04
+1.5866367E+00,+2.0223240E-04
+1.5925926E+00,+2.0217284E-04
+1.5985485E+00,+2.0211276E-04
+1.6045045E+00,+2.0205221E-04
+1.6104605E+00,+2.0199121E-04
+1.6164165E+00,+2.0192975E-04
+1.6223724E+00,+2.0186788E-04
+1.6259300E+00,+2.0183073E-04
+1.6283283E+00,+2.0180560E-04
+1.6342843E+00,+2.0174295E-04
+1.6402402E+00,+2.0167993E-04
+1.6461962E+00,+2.0161655E-04
+1.6521522E+00,+2.0155286E-04
+1.6581081E+00,+2.0148885E-04
+1.6640640E+00,+2.0142454E-04
+1.6700200E+00,+2.0135996E-04
+1.6759759E+00,+2.0129512E-04
+1.6819320E+00,+2.0123002E-04
+1.6878879E+00,+2.0116470E-04
+1.6938438E+00,+2.0109916E-04
+1.6997998E+00,+2.0103343E-04
+1.7057557E+00,+2.0096749E-04
+1.7064896E+00,+2.0095936E-04
+1.7117118E+00,+2.0090140E-04
+1.7176677E+00,+2.0083514E-04
+1.7236236E+00,+2.0076874E-04
+1.7295796E+00,+2.0070221E-04
+1.7355355E+00,+2.0063558E-04
+1.7414914E+00,+2.0056881E-04
+1.7474475E+00,+2.0050198E-04
+1.7534034E+00,+2.0043505E-04
+1.7593594E+00,+2.0036806E-04
+1.7653153E+00,+2.0030102E-04
+1.7712712E+00,+2.0023392E-04
+1.7772273E+00,+2.0016680E-04
+1.7831832E+00,+2.0009966E-04
+1.7891392E+00,+2.0003250E-04
+1.7910408E+00,+2.0001105E-04
+1.7950951E+00,+1.9996535E-04
+1.8010510E+00,+1.9989819E-04
+1.8070070E+00,+1.9983108E-04
+1.8129630E+00,+1.9976398E-04
+1.8189189E+00,+1.9969692E-04
+1.8248749E+00,+1.9962991E-04
+1.8308308E+00,+1.9956297E-04
+1.8367867E+00,+1.9949609E-04
+1.8427428E+00,+1.9942928E-04
+1.8486987E+00,+1.9936258E-04
+1.8546547E+00,+1.9929596E-04
+1.8606106E+00,+1.9922943E-04
+1.8665665E+00,+1.9916303E-04
+1.8725225E+00,+1.9909673E-04
+1.8784785E+00,+1.9903058E-04
+1.8797812E+00,+1.9901611E-04
+1.8844345E+00,+1.9896454E-04
+1.8903904E+00,+1.9889865E-04
+1.8963463E+00,+1.9883292E-04
+1.9023023E+00,+1.9876733E-04
+1.9082582E+00,+1.9870191E-04
+1.9142143E+00,+1.9863666E-04
+1.9201702E+00,+1.9857158E-04
+1.9261261E+00,+1.9850668E-04
+1.9320821E+00,+1.9844198E-04
+1.9380380E+00,+1.9837746E-04
+1.9439940E+00,+1.9831315E-04
+1.9499500E+00,+1.9824905E-04
+1.9559059E+00,+1.9818515E-04
+1.9618618E+00,+1.9812147E-04
+1.9678178E+00,+1.9805801E-04
+1.9729185E+00,+1.9800385E-04
+1.9737737E+00,+1.9799478E-04
+1.9797298E+00,+1.9793180E-04
+1.9856857E+00,+1.9786904E-04
+1.9916416E+00,+1.9780653E-04
+1.9975976E+00,+1.9774426E-04
+2.0035536E+00,+1.9768225E-04
+2.0095096E+00,+1.9762049E-04
+2.0154655E+00,+1.9755900E-04
+2.0214214E+00,+1.9749776E-04
+2.0273774E+00,+1.9743681E-04
+2.0333333E+00,+1.9737611E-04
+2.0392892E+00,+1.9731571E-04
+2.0452452E+00,+1.9725558E-04
+2.0512011E+00,+1.9719572E-04
+2.0571570E+00,+1.9713616E-04
+2.0631132E+00,+1.9707691E-04
+2.0690691E+00,+1.9701793E-04
+2.0706704E+00,+1.9700213E-04
+2.0750251E+00,+1.9695926E-04
+2.0809810E+00,+1.9690089E-04
+2.0869370E+00,+1.9684281E-04
+2.0928929E+00,+1.9678505E-04
+2.0988488E+00,+1.9672760E-04
+2.1048048E+00,+1.9667046E-04
+2.1107607E+00,+1.9661363E-04
+2.1167166E+00,+1.9655713E-04
+2.1226726E+00,+1.9650094E-04
+2.1286287E+00,+1.9644509E-04
+2.1345847E+00,+1.9638955E-04
+2.1405406E+00,+1.9633434E-04
+2.1464965E+00,+1.9627946E-04
+2.1524525E+00,+1.9622492E-04
+2.1584084E+00,+1.9617070E-04
+2.1643643E+00,+1.9611683E-04
+2.1703203E+00,+1.9606329E-04
+2.1732657E+00,+1.9603694E-04
+2.1762762E+00,+1.9601009E-04
+2.1822321E+00,+1.9595723E-04
+2.1881881E+00,+1.9590472E-04
+2.1941442E+00,+1.9585254E-04
+2.2001002E+00,+1.9580072E-04
+2.2060561E+00,+1.9574925E-04
+2.2120121E+00,+1.9569811E-04
+2.2179680E+00,+1.9564734E-04
+2.2239239E+00,+1.9559691E-04
+2.2298799E+00,+1.9554683E-04
+2.2358358E+00,+1.9549712E-04
+2.2417917E+00,+1.9544775E-04
+2.2477477E+00,+1.9539875E-04
+2.2537036E+00,+1.9535009E-04
+2.2596598E+00,+1.9530181E-04
+2.2656157E+00,+1.9525387E-04
+2.2715716E+00,+1.9520629E-04
+2.2775276E+00,+1.9515908E-04
+2.2809441E+00,+1.9513216E-04
+2.2834835E+00,+1.9511222E-04
+2.2894394E+00,+1.9506573E-04
+2.2953954E+00,+1.9501960E-04
+2.3013513E+00,+1.9497384E-04
+2.3073072E+00,+1.9492843E-04
+2.3132632E+00,+1.9488340E-04
+2.3192191E+00,+1.9483872E-04
+2.3251753E+00,+1.9479443E-04
+2.3311312E+00,+1.9475048E-04
+2.3370872E+00,+1.9470690E-04
+2.3430431E+00,+1.9466369E-04
+2.3489990E+00,+1.9462084E-04
+2.3549550E+00,+1.9457836E-04
+2.3609109E+00,+1.9453625E-04
+2.3668668E+00,+1.9449450E-04
+2.3728228E+00,+1.9445311E-04
+2.3787787E+00,+1.9441210E-04
+2.3847346E+00,+1.9437146E-04
+2.3906908E+00,+1.9433118E-04
+2.3939576E+00,+1.9430924E-04
+2.3966467E+00,+1.9429126E-04
+2.4026027E+00,+1.9425171E-04
+2.4085586E+00,+1.9421252E-04
+2.4145145E+00,+1.9417371E-04
+2.4204705E+00,+1.9413527E-04
+2.4264264E+00,+1.9409717E-04
+2.4323823E+00,+1.9405945E-04
+2.4383383E+00,+1.9402210E-04
+2.4442942E+00,+1.9398511E-04
+2.4502501E+00,+1.9394848E-04
+2.4562063E+00,+1.9391222E-04
+2.4621623E+00,+1.9387633E-04
+2.4681182E+00,+1.9384079E-04
+2.4740741E+00,+1.9380562E-04
+2.4800301E+00,+1.9377080E-04
+2.4859860E+00,+1.9373636E-04
+2.4919419E+00,+1.9370228E-04
+2.4978979E+00,+1.9366854E-04
+2.5038538E+00,+1.9363518E-04
+2.5098097E+00,+1.9360217E-04
+2.5125706E+00,+1.9358698E-04
+2.5157657E+00,+1.9356952E-04
+2.5217218E+00,+1.9353723E-04
+2.5276778E+00,+1.9350529E-04
+2.5336337E+00,+1.9347371E-04
+2.5395896E+00,+1.9344249E-04
+2.5455456E+00,+1.9341163E-04
+2.5515015E+00,+1.9338111E-04
+2.5574574E+00,+1.9335096E-04
+2.5634134E+00,+1.9332116E-04
+2.5693693E+00,+1.9329171E-04
+2.5753253E+00,+1.9326260E-04
+2.5812812E+00,+1.9323385E-04
+2.5872371E+00,+1.9320544E-04
+2.5931933E+00,+1.9317740E-04
+2.5991492E+00,+1.9314970E-04
+2.6051052E+00,+1.9312234E-04
+2.6110611E+00,+1.9309533E-04
+2.6170170E+00,+1.9306866E-04
+2.6229730E+00,+1.9304235E-04
+2.6289289E+00,+1.9301636E-04
+2.6348848E+00,+1.9299073E-04
+2.6370606E+00,+1.9298145E-04
+2.6408408E+00,+1.9296544E-04
+2.6467967E+00,+1.9294048E-04
+2.6527526E+00,+1.9291586E-04
+2.6587088E+00,+1.9289159E-04
+2.6646647E+00,+1.9286765E-04
+2.6706207E+00,+1.9284405E-04
+2.6765766E+00,+1.9282078E-04
+2.6825325E+00,+1.9279784E-04
+2.6884885E+00,+1.9277525E-04
+2.6944444E+00,+1.9275298E-04
+2.7004004E+00,+1.9273104E-04
+2.7063563E+00,+1.9270943E-04
+2.7123122E+00,+1.9268815E-04
+2.7182682E+00,+1.9266720E-04
+2.7242243E+00,+1.9264658E-04
+2.7301803E+00,+1.9262628E-04
+2.7361362E+00,+1.9260630E-04
+2.7420921E+00,+1.9258664E-04
+2.7480481E+00,+1.9256731E-04
+2.7540040E+00,+1.9254831E-04
+2.7599599E+00,+1.9252961E-04
